target_mode,candidate_id,state_date,actual_growth,actual_inflation,actual_labour,growth_lower,growth_upper,inflation_lower,inflation_upper,labour_lower,labour_upper,actual_regime,actual_family,growth_error,inflation_error,labour_error,forecast_growth,forecast_inflation,forecast_labour,forecast_regime,forecast_family,probabilities_json,primary_family,secondary_regime,family_top_probability,family_probability_margin,ambiguity_indicator,alternative_families_json,family_probabilities_json,regime_probabilities_json,threshold_family_consensus,scenario_count,forecast_family_probabilities_json,forecast_top_family,expected_targets,available_targets,complete_state,state_available_date,latest_actual_as_of_date
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2020-02-29,-2.0,-0.3425080071187406,1.234668504625204,-1.16825691570391,1.826971671353625,-1.2361279490840893,0.7882723601576347,-0.9042301759773208,1.7640751163699666,demand_slowdown,contraction,2.3293573778248575,0.08285578521818576,-0.7479079555694046,0.3293573778248575,-0.2596522219005548,0.4867605490557994,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.0859375, ""demand_slowdown"": 0.197265625, ""disinflationary_expansion"": 0.306640625, ""hard_landing_risk"": 0.03515625, ""mixed_transition"": 0.1728515625, ""overheating"": 0.05078125, ""reflation"": 0.1201171875, ""stagflation_risk"": 0.03125}",contraction,demand_slowdown,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 1.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.03125, ""benign_expansion"": 0.392578125, ""contraction"": 0.232421875, ""inflationary_expansion"": 0.1708984375, ""mixed"": 0.1728515625}",benign_expansion,8,8,True,2020-06-29,2020-06-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2020-03-31,-2.0,-2.0,0.0333333335299999,-0.8461286633118275,1.9079263554709196,-1.2840096927936049,0.26765002596337645,0.3987070533786882,0.5243583708963194,demand_slowdown,contraction,2.530898846079546,1.2534057412977302,0.42819937860750396,0.5308988460795461,-0.7465942587022698,0.46153271213750385,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.10546875, ""demand_slowdown"": 0.248046875, ""disinflationary_expansion"": 0.5517578125, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.05859375, ""overheating"": 0.0107421875, ""reflation"": 0.0234375, ""stagflation_risk"": 0.001953125}",contraction,demand_slowdown,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 1.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.001953125, ""benign_expansion"": 0.6572265625, ""contraction"": 0.248046875, ""inflationary_expansion"": 0.0341796875, ""mixed"": 0.05859375}",benign_expansion,8,8,True,2020-06-29,2020-06-26
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2020-04-30,-2.0,-2.0,-0.6666666663999999,-2.0,-2.0,-2.0,-1.5622238378399091,-1.226167136338003,0.2630711158430499,hard_landing_risk,contraction,0.0,0.07209676133086318,0.25988716286252167,-2.0,-1.9279032386691368,-0.40677950353747827,demand_slowdown,contraction,"{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.5673828125, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.4326171875, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",contraction,demand_slowdown,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.5555555555555556, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.4444444444444444, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}",contraction,8,8,True,2020-09-28,2020-09-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2020-05-31,-2.0,-0.8741292779885583,-0.6666666668,-2.0,-2.0,-1.7429035983413346,-0.25956141802747235,-2.0,-0.6666666663999999,hard_landing_risk,contraction,0.0,-0.2901832535278137,-0.7086646321797857,-2.0,-1.164312531516372,-1.3753312989797857,hard_landing_risk,contraction,"{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0615234375, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.9384765625, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",contraction,demand_slowdown,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.5555555555555556, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.4444444444444444, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}",contraction,8,8,True,2020-09-28,2020-09-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2020-06-30,-2.0,1.5413860934356414,-0.6666666668,-2.0,-2.0,-1.0624849916462435,0.7398436714983072,-0.6666666668,-0.6666666668,hard_landing_risk,contraction,0.0,-1.6674880941768622,0.0,-2.0,-0.12610200074122088,-0.6666666668,hard_landing_risk,contraction,"{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 1.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",adverse_supply,stagflation_risk,0.5555555555555556,0.11111111111111116,True,"[""contraction""]","{""adverse_supply"": 0.5555555555555556, ""benign_expansion"": 0.0, ""contraction"": 0.4444444444444444, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.4444444444444444, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.5555555555555556}",False,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}",contraction,8,8,True,2020-09-28,2020-09-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2020-07-31,2.0,2.0,-0.6666666668,2.0,2.0,0.04380775192525714,1.7726835225511501,-0.6666666668,0.3964936446690821,reflation,inflationary_expansion,0.0,-0.8305223910204684,0.0,2.0,1.1694776089795316,-0.6666666668,reflation,inflationary_expansion,"{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.01953125, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.03515625, ""overheating"": 0.0078125, ""reflation"": 0.9375, ""stagflation_risk"": 0.0}",inflationary_expansion,reflation,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 1.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 1.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.01953125, ""contraction"": 0.0, ""inflationary_expansion"": 0.9453125, ""mixed"": 0.03515625}",inflationary_expansion,8,8,True,2020-12-29,2020-12-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2020-08-31,2.0,1.9084137178517495,0.3722078992117051,2.0,2.0,-0.022627177763871673,1.5907821994371911,-2.0,-0.29940880504224066,overheating,inflationary_expansion,0.0,-0.8962661284515696,-1.0388745660117051,2.0,1.01214758940018,-0.6666666668,reflation,inflationary_expansion,"{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0146484375, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.056640625, ""overheating"": 0.0712890625, ""reflation"": 0.857421875, ""stagflation_risk"": 0.0}",inflationary_expansion,reflation,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 1.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.3333333333333333, ""reflation"": 0.6666666666666666, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0146484375, ""contraction"": 0.0, ""inflationary_expansion"": 0.9287109375, ""mixed"": 0.056640625}",inflationary_expansion,8,8,True,2020-12-29,2020-12-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2020-09-30,2.0,0.041143889157877214,-0.6666666668,2.0,2.0,-1.1735688130480981,1.088788112904933,-2.0,0.6666666668,mixed_transition,mixed,0.0,-0.050065123625084265,0.0,2.0,-0.008921234467207047,-0.6666666668,mixed_transition,mixed,"{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.2412109375, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.3251953125, ""overheating"": 0.0556640625, ""reflation"": 0.3779296875, ""stagflation_risk"": 0.0}",mixed,mixed_transition,0.8888888888888888,0.7777777777777777,False,"[""inflationary_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 0.1111111111111111, ""mixed"": 0.8888888888888888}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.8888888888888888, ""overheating"": 0.0, ""reflation"": 0.1111111111111111, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.2412109375, ""contraction"": 0.0, ""inflationary_expansion"": 0.43359375, ""mixed"": 0.3251953125}",inflationary_expansion,8,8,True,2020-12-29,2020-12-23
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2020-10-31,2.0,-1.8299136666892284,-0.6666666668,1.2219696723574027,2.0,-2.0,-0.12572420285294966,-2.0,-0.6666666663999999,disinflationary_expansion,benign_expansion,0.0,0.5557634512774332,-0.7747931119275354,2.0,-1.2741502154117952,-1.4414597787275354,mixed_transition,mixed,"{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.099609375, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.8662109375, ""overheating"": 0.0, ""reflation"": 0.0341796875, ""stagflation_risk"": 0.0}",mixed,mixed_transition,0.7777777777777778,0.5555555555555556,False,"[""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.2222222222222222, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.7777777777777778}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.2222222222222222, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.7777777777777778, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.099609375, ""contraction"": 0.0, ""inflationary_expansion"": 0.0341796875, ""mixed"": 0.8662109375}",mixed,8,8,True,2021-03-31,2021-03-31
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2020-11-30,2.0,-1.2409926407330145,0.16808136073543783,2.0,2.0,-1.7595657902500086,0.399400713385578,-1.6357669455333648,0.5034703773504898,disinflationary_expansion,benign_expansion,0.0,0.49545485586554794,-0.8347480275354378,2.0,-0.7455377848674666,-0.6666666668,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.4228515625, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.423828125, ""overheating"": 0.005859375, ""reflation"": 0.1474609375, ""stagflation_risk"": 0.0}",benign_expansion,disinflationary_expansion,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 1.0, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 1.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.4228515625, ""contraction"": 0.0, ""inflationary_expansion"": 0.1533203125, ""mixed"": 0.423828125}",mixed,8,8,True,2021-03-31,2021-03-31
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2020-12-31,2.0,0.5405525944035507,-0.6666666663999999,2.0,2.0,-1.4318531887073962,0.7813349099938127,-2.0,1.0206912655356204,reflation,inflationary_expansion,0.0,-0.9174281005200922,-4.000000330961484e-10,2.0,-0.37687550611654147,-0.6666666668,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.3076171875, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.4052734375, ""overheating"": 0.0302734375, ""reflation"": 0.2568359375, ""stagflation_risk"": 0.0}",inflationary_expansion,reflation,0.8888888888888888,0.7777777777777777,False,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 0.8888888888888888, ""mixed"": 0.1111111111111111}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.1111111111111111, ""overheating"": 0.0, ""reflation"": 0.8888888888888888, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.3076171875, ""contraction"": 0.0, ""inflationary_expansion"": 0.287109375, ""mixed"": 0.4052734375}",mixed,8,8,True,2021-03-31,2021-03-31
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2021-01-31,2.0,-0.046065349862056904,-0.6755555556879999,-1.3011773489014344,2.0,-0.6895719438909577,1.132738693719003,-2.0,1.0393978305466411,mixed_transition,mixed,-1.4381595706356682,0.50567186040635,-0.5303162837835386,0.5618404293643318,0.45960651054429313,-1.2058718394715384,reflation,inflationary_expansion,"{""balanced_expansion"": 0.0439453125, ""demand_slowdown"": 0.056640625, ""disinflationary_expansion"": 0.0439453125, ""hard_landing_risk"": 0.1474609375, ""mixed_transition"": 0.259765625, ""overheating"": 0.0234375, ""reflation"": 0.396484375, ""stagflation_risk"": 0.0283203125}",mixed,mixed_transition,0.9259259259259259,0.8518518518518519,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.07407407407407407, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.9259259259259259}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.07407407407407407, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.9259259259259259, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0283203125, ""benign_expansion"": 0.087890625, ""contraction"": 0.2041015625, ""inflationary_expansion"": 0.419921875, ""mixed"": 0.259765625}",inflationary_expansion,8,8,True,2021-06-29,2021-06-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2021-02-28,2.0,-0.02257572846805081,0.05441631762593457,-2.0,2.0,-1.1809323295504637,0.878762217087282,-2.0,1.0997619932294551,mixed_transition,mixed,-1.0868418891372973,0.026016191272255643,-1.362930219248223,0.9131581108627027,0.003440462804204833,-1.3085139016222886,mixed_transition,mixed,"{""balanced_expansion"": 0.0283203125, ""demand_slowdown"": 0.072265625, ""disinflationary_expansion"": 0.0927734375, ""hard_landing_risk"": 0.125, ""mixed_transition"": 0.349609375, ""overheating"": 0.0185546875, ""reflation"": 0.3017578125, ""stagflation_risk"": 0.01171875}",mixed,mixed_transition,0.8888888888888888,0.7777777777777777,False,"[""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.1111111111111111, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.8888888888888888}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.1111111111111111, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.8888888888888888, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.01171875, ""benign_expansion"": 0.12109375, ""contraction"": 0.197265625, ""inflationary_expansion"": 0.3203125, ""mixed"": 0.349609375}",mixed,8,8,True,2021-06-29,2021-06-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2021-03-31,2.0,1.9265924492774495,-0.50000000015,-1.1843617018763686,2.0,-0.46089211488120146,1.1475098509780397,-2.0,0.9256461490277764,reflation,inflationary_expansion,0.0,-1.4271711497251345,-0.8240192379350935,2.0,0.49942129955231507,-1.3240192380850935,reflation,inflationary_expansion,"{""balanced_expansion"": 0.0146484375, ""demand_slowdown"": 0.0126953125, ""disinflationary_expansion"": 0.068359375, ""hard_landing_risk"": 0.0244140625, ""mixed_transition"": 0.2373046875, ""overheating"": 0.0244140625, ""reflation"": 0.6171875, ""stagflation_risk"": 0.0009765625}",inflationary_expansion,reflation,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 1.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 1.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0009765625, ""benign_expansion"": 0.0830078125, ""contraction"": 0.037109375, ""inflationary_expansion"": 0.6416015625, ""mixed"": 0.2373046875}",inflationary_expansion,8,8,True,2021-06-29,2021-06-25
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2021-04-30,2.0,2.0,0.80000000012,-1.9115998305704762,2.0,-0.6565398945727061,1.4641601295719981,-2.0,-0.3757655026652865,overheating,inflationary_expansion,-0.2826816332166011,-1.4254676535337343,-2.2043647403156412,1.7173183667833989,0.5745323464662657,-1.4043647401956412,reflation,inflationary_expansion,"{""balanced_expansion"": 0.0068359375, ""demand_slowdown"": 0.015625, ""disinflationary_expansion"": 0.0263671875, ""hard_landing_risk"": 0.0615234375, ""mixed_transition"": 0.263671875, ""overheating"": 0.0029296875, ""reflation"": 0.6171875, ""stagflation_risk"": 0.005859375}",inflationary_expansion,overheating,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 1.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.8888888888888888, ""reflation"": 0.1111111111111111, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.005859375, ""benign_expansion"": 0.033203125, ""contraction"": 0.0771484375, ""inflationary_expansion"": 0.6201171875, ""mixed"": 0.263671875}",inflationary_expansion,8,8,True,2021-09-28,2021-09-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2021-05-31,2.0,2.0,0.90000000011,-2.0,2.0,0.5211945758424842,2.0,-2.0,0.8817917659043533,overheating,inflationary_expansion,-0.0454507961643178,-0.4928039981381185,-2.1485546140567693,1.9545492038356822,1.5071960018618815,-1.2485546139467691,reflation,inflationary_expansion,"{""balanced_expansion"": 0.001953125, ""demand_slowdown"": 0.00390625, ""disinflationary_expansion"": 0.0009765625, ""hard_landing_risk"": 0.0419921875, ""mixed_transition"": 0.0595703125, ""overheating"": 0.0791015625, ""reflation"": 0.7890625, ""stagflation_risk"": 0.0234375}",inflationary_expansion,overheating,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 1.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 1.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0234375, ""benign_expansion"": 0.0029296875, ""contraction"": 0.0458984375, ""inflationary_expansion"": 0.8681640625, ""mixed"": 0.0595703125}",inflationary_expansion,8,8,True,2021-09-28,2021-09-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2021-06-30,2.0,2.0,0.8666666667799998,-0.5728230927176421,2.0,0.11619010694100425,1.870881830951974,-1.9473091909735127,1.009645544691393,overheating,inflationary_expansion,0.0,-0.6235724912079141,-1.3092078855758973,2.0,1.3764275087920859,-0.4425412187958975,reflation,inflationary_expansion,"{""balanced_expansion"": 0.0087890625, ""demand_slowdown"": 0.0009765625, ""disinflationary_expansion"": 0.0048828125, ""hard_landing_risk"": 0.0009765625, ""mixed_transition"": 0.041015625, ""overheating"": 0.2265625, ""reflation"": 0.71484375, ""stagflation_risk"": 0.001953125}",inflationary_expansion,overheating,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 1.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 1.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.001953125, ""benign_expansion"": 0.013671875, ""contraction"": 0.001953125, ""inflationary_expansion"": 0.94140625, ""mixed"": 0.041015625}",inflationary_expansion,8,8,True,2021-09-28,2021-09-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2021-07-31,0.08226970102884934,1.8910618747731285,0.8564681662246795,-2.0,2.0,1.1324567772527796,2.0,-1.8851140894525042,1.1244218553027259,mixed_transition,mixed,1.3338144696148384,-0.12940091996088565,-1.2368142834995686,1.4160841706436877,1.7616609548122428,-0.3803461172748892,reflation,inflationary_expansion,"{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.044921875, ""mixed_transition"": 0.078125, ""overheating"": 0.23828125, ""reflation"": 0.5830078125, ""stagflation_risk"": 0.0556640625}",mixed,mixed_transition,0.8888888888888888,0.7777777777777777,False,"[""inflationary_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 0.1111111111111111, ""mixed"": 0.8888888888888888}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.8888888888888888, ""overheating"": 0.0, ""reflation"": 0.1111111111111111, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0556640625, ""benign_expansion"": 0.0, ""contraction"": 0.044921875, ""inflationary_expansion"": 0.8212890625, ""mixed"": 0.078125}",inflationary_expansion,8,8,True,2021-12-29,2021-12-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2021-08-31,0.08226970102884934,0.04924345062310912,0.3140175073642393,-1.3723855356109649,2.0,-0.17764231662543306,0.6457057583248065,-0.9679786749912227,1.295365804276345,balanced_expansion,benign_expansion,1.9177302989711507,0.18478827022657757,-0.40184179328084474,2.0,0.24531578132642637,-0.16500911719122066,reflation,inflationary_expansion,"{""balanced_expansion"": 0.080078125, ""demand_slowdown"": 0.017578125, ""disinflationary_expansion"": 0.1171875, ""hard_landing_risk"": 0.0087890625, ""mixed_transition"": 0.1943359375, ""overheating"": 0.0673828125, ""reflation"": 0.509765625, ""stagflation_risk"": 0.0048828125}",benign_expansion,balanced_expansion,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 1.0, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 1.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0048828125, ""benign_expansion"": 0.197265625, ""contraction"": 0.0263671875, ""inflationary_expansion"": 0.5771484375, ""mixed"": 0.1943359375}",inflationary_expansion,8,8,True,2021-12-29,2021-12-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2021-09-30,0.08226970102884934,0.02048311084381233,0.4435886110991554,1.859026804312573,2.0,-0.6532292747016728,0.2628342309761777,-0.9339816302300388,1.309081019210815,balanced_expansion,benign_expansion,1.9177302989711507,-0.21568063270655988,-0.41530123036362177,2.0,-0.15720679468461868,0.03112433597236039,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.435546875, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.310546875, ""overheating"": 0.017578125, ""reflation"": 0.236328125, ""stagflation_risk"": 0.0}",benign_expansion,balanced_expansion,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 1.0, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 1.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.435546875, ""contraction"": 0.0, ""inflationary_expansion"": 0.25390625, ""mixed"": 0.310546875}",benign_expansion,8,8,True,2021-12-29,2021-12-23
